txn_id,user_id,txn_type,amount,payment_method,status,txn_time
TSC10000320,BB10003231,Deposit,217.64,PayPal,Failed,"Apr 11, 2025 18:41"
TSC10000321,BB10002673,deposit,1091.42,Crypto,processing,2025-03-18
TSC10000322,BB10003683,withdraw,515.76,Mobile Money,Pending,04-28-2025 04:45 PM
TSC10000323,BB10000983,Deposit,3398.88,Bank Transfer,processing,"Feb 27, 2025 06:36"
TSC10000324,BB10002915,withdraw,3353.64,Cash,Pending,2025-03-25 01:51:12
TSC10000325,BB10004555,,383.1,Credit Card,Pending,2024-05-16 04:50:30
TSC10000326,BB10001821,Withdrawal,1942.97,Credit Card,Failed,2025-01-31 04:07:04
TSC10000327,BB10003633,Withdrawal,4221.1,Mobile Money,cancelled,2024-09-05 11:25:43
TSC10000328,BB10003236,withdraw,3384.39,PayPal,Pending,"Apr 12, 2025 02:52"
TSC10000329,BB10000284,Wd,1153.5,Cash,SUCCESS,02-24-2025 03:46 AM
TSC10000330,BB10001125,withdraw,4411.73,Crypto,processing,2025-03-18
TSC10000331,BB10002942,withdraw,2371.87,Mobile Money,Pending,2025-02-27 06:24:16
TSC10000332,BB10002302,Deposit,2305.59,Mobile Money,Pending,12/08/2024 14:19
TSC10000333,BB10002184,Wd,4578.02,Bank Transfer,Pending,2025-02-18
TSC10000334,BB10002907,Withdrawal,2921.85,Mobile Money,Completed,"15 June 2024, 15:06"
TSC10000335,BB10004618,Withdrawal,859.99,,Pending,03-21-2025 04:46 PM
TSC10000336,BB10004929,Withdrawal,0.0,,SUCCESS,16/03/2025 17:47
TSC10000337,BB10001454,deposit,653.33,PayPal,processing,2024-07-27
TSC10000338,BB10003061,,1917.54,Credit Card,Failed,01/03/2025 09:34
TSC10000339,BB10003579,,3210.82,PayPal,SUCCESS,"22 October 2024, 06:28"
TSC10000340,BB10002924,Withdrawal,4053.72,mpesa,,"Aug 26, 2024 14:48"
TSC10000341,BB10004693,withdraw,3831.24,Bank Transfer,Failed,2025-02-21
TSC10000342,BB10004065,Withdrawal,296.81,Mobile Money,Pending,"29 July 2024, 06:37"
TSC10000343,BB10002751,withdraw,0.0,Crypto,Completed,"May 15, 2024 19:00"
TSC10000344,BB10000011,Deposit,3636.18,PayPal,cancelled,07-16-2024 04:29 PM
TSC10000345,BB10003928,Wd,3404.52,PayPal,processing,2024-09-04 01:02:09
TSC10000346,BB10000858,Deposit,4428.45,PayPal,SUCCESS,2025-03-18 20:16:51
TSC10000347,BB10003955,,4706.46,PayPal,cancelled,25/04/2025 07:05
TSC10000348,BB10001557,withdraw,3582.39,Cash,Failed,17/08/2024 02:18
TSC10000349,BB10004503,withdraw,1740.23,mpesa,processing,"27 December 2024, 10:38"
TSC10000350,BB10000795,Deposit,3154.77,Credit Card,Completed,"Sep 30, 2024 03:03"
TSC10000351,BB10002171,Deposit,1876.39,Mobile Money,Failed,30/04/2025 12:05
TSC10000352,BB10003810,deposit,1269.67,Bank Transfer,,"18 November 2024, 23:54"
TSC10000353,BB10004436,withdraw,2907.6,Bank Transfer,processing,2025-04-15
TSC10000354,BB10003890,Wd,2328.94,Credit Card,processing,"18 June 2024, 06:37"
TSC10000355,BB10004234,Wd,3063.39,Credit Card,cancelled,26/04/2025 13:52
TSC10000356,BB10001736,Withdrawal,2059.21,mpesa,processing,"11 July 2024, 08:51"
TSC10000357,BB10002620,,241.76,mpesa,SUCCESS,"Apr 23, 2025 16:54"
TSC10000358,BB10000102,,2565.07,mpesa,Pending,12/08/2024 02:35
TSC10000359,BB10000821,Deposit,415.05,Cash,Failed,06-15-2024 05:48 PM
TSC10000360,BB10004687,Wd,778.22,mpesa,SUCCESS,"12 October 2024, 20:51"
TSC10000361,BB10002716,,3703.32,Cash,Completed,"Jan 28, 2025 05:49"
TSC10000362,BB10002297,withdraw,3392.75,Crypto,,08-29-2024 05:11 PM
TSC10000363,BB10003415,Wd,858.47,Crypto,cancelled,"14 December 2024, 13:27"
TSC10000364,BB10003064,Deposit,710.76,Cash,cancelled,09/11/2024 22:34
TSC10000365,BB10004659,Deposit,4363.42,Crypto,Pending,2024-09-24 20:06:04
TSC10000366,BB10001632,deposit,2267.51,mpesa,Completed,"03 December 2024, 17:48"
TSC10000367,BB10004867,withdraw,4339.45,Mobile Money,processing,"Aug 08, 2024 04:24"
TSC10000368,BB10002336,Deposit,730.83,Crypto,,21/01/2025 00:36
TSC10000369,BB10003355,Wd,3879.55,Bank Transfer,Pending,"07 May 2024, 18:23"
TSC10000370,BB10001834,deposit,4709.33,Cash,cancelled,"Apr 10, 2025 04:56"
TSC10000371,BB10002476,,3080.39,,,"Nov 19, 2024 19:30"
TSC10000372,BB10002316,deposit,2356.87,Mobile Money,,"Jan 24, 2025 21:55"
TSC10000373,BB10002448,Withdrawal,3803.92,Bank Transfer,processing,2025-02-02
TSC10000374,BB10001147,,2436.6,Cash,cancelled,01-07-2025 02:08 AM
TSC10000375,BB10004687,Withdrawal,3538.18,,,"Sep 17, 2024 04:14"
TSC10000376,BB10004574,Withdrawal,2300.98,Cash,SUCCESS,01/06/2024 16:56
TSC10000377,BB10000732,Withdrawal,3695.47,Cash,Failed,"Jan 04, 2025 18:07"
TSC10000378,BB10000965,withdraw,3135.42,Credit Card,Pending,2024-09-04
TSC10000379,BB10004341,deposit,4341.33,PayPal,Pending,"Aug 29, 2024 19:16"
TSC10000380,BB10003749,Withdrawal,3549.91,Credit Card,,12/03/2025 21:04
TSC10000381,BB10003704,deposit,3845.07,PayPal,processing,2025-01-25 00:45:49
TSC10000382,BB10003518,withdraw,2334.74,Bank Transfer,Pending,"24 August 2024, 20:07"
TSC10000383,BB10002640,Wd,3351.42,Crypto,Failed,"Aug 28, 2024 02:41"
TSC10000384,BB10004823,deposit,4101.6,Cash,cancelled,"03 October 2024, 07:26"
TSC10000385,BB10003553,,1647.94,,Pending,01/10/2024 02:54
TSC10000386,BB10003305,Deposit,3608.56,PayPal,Completed,2024-08-23
TSC10000387,BB10000307,withdraw,1204.52,Bank Transfer,Completed,"22 June 2024, 15:20"
TSC10000388,BB10000396,,2166.0,Credit Card,cancelled,"07 October 2024, 17:06"
TSC10000389,BB10000077,deposit,415.0,Cash,,15/04/2025 14:34
TSC10000390,BB10004191,,1341.8,Credit Card,SUCCESS,09/01/2025 12:46
TSC10000391,BB10001653,deposit,1406.29,Bank Transfer,Pending,"01 April 2025, 21:20"
TSC10000392,BB10000023,Deposit,4525.09,,Completed,2024-12-17
TSC10000393,BB10002097,,4942.2,Cash,Completed,2024-08-25 01:37:29
TSC10000394,BB10002381,,1494.81,Credit Card,processing,2024-11-23 06:39:23
TSC10000395,BB10001397,deposit,2132.34,Cash,Completed,"May 07, 2024 07:07"
TSC10000396,BB10003284,withdraw,1286.35,mpesa,cancelled,08-19-2024 10:35 PM
TSC10000397,BB10000927,Withdrawal,199.1,PayPal,SUCCESS,10-11-2024 03:52 AM
TSC10000398,BB10001485,Wd,1728.85,Bank Transfer,processing,"04 December 2024, 23:34"
TSC10000399,BB10003999,Deposit,2147.51,Credit Card,Failed,2025-01-01 06:33:46
TSC10000400,BB10004724,,4887.27,Mobile Money,,"23 October 2024, 23:32"
TSC10000401,BB10002037,withdraw,3349.11,mpesa,processing,2024-10-15
TSC10000402,BB10000096,,2478.39,,processing,24/07/2024 04:49
TSC10000403,BB10001974,deposit,156.79,Crypto,cancelled,10-26-2024 11:24 PM
TSC10000404,BB10003639,Wd,4268.61,,cancelled,"01 April 2025, 07:06"
TSC10000405,BB10003378,Deposit,-99.13,Credit Card,SUCCESS,"21 February 2025, 21:19"
TSC10000406,BB10001695,,4746.81,Mobile Money,processing,08/07/2024 03:02
TSC10000407,BB10004915,withdraw,1752.8,,processing,"07 June 2024, 02:52"
TSC10000408,BB10002392,Wd,3480.69,Bank Transfer,cancelled,11/11/2024 09:53
TSC10000409,BB10003353,Deposit,899.2,Credit Card,cancelled,24/12/2024 07:46
TSC10000410,BB10002769,Deposit,137.15,Credit Card,cancelled,09-06-2024 01:45 PM
TSC10000411,BB10001103,withdraw,0.0,Bank Transfer,cancelled,2025-03-02
TSC10000412,BB10001452,,3625.52,PayPal,,2025-02-05
TSC10000413,BB10003152,withdraw,4571.14,Crypto,Failed,"Jan 07, 2025 21:08"
TSC10000414,BB10003382,Wd,3716.98,Cash,SUCCESS,"Jul 28, 2024 04:43"
TSC10000415,BB10001781,Withdrawal,3543.36,Mobile Money,Pending,"18 July 2024, 21:05"
TSC10000416,BB10004128,Wd,1544.15,Credit Card,SUCCESS,05-16-2024 01:40 AM
TSC10000417,BB10003420,,4191.09,Cash,cancelled,2024-08-04 13:48:05
TSC10000418,BB10001191,Deposit,919.5,PayPal,,"Oct 27, 2024 16:30"
TSC10000419,BB10002418,Withdrawal,64.76,,processing,"13 March 2025, 12:10"
TSC10000420,BB10004598,withdraw,3899.97,Cash,Completed,06-02-2024 05:57 PM
TSC10000421,BB10002562,Wd,3692.72,Crypto,processing,10-05-2024 12:27 PM
TSC10000422,BB10003013,Wd,2977.27,Crypto,Pending,"23 December 2024, 03:56"
TSC10000423,BB10004210,,2085.39,Cash,SUCCESS,"Jul 17, 2024 03:56"
TSC10000424,BB10001269,Deposit,1545.41,Bank Transfer,,2025-01-16
TSC10000425,BB10004692,Wd,3898.56,Mobile Money,Pending,2024-11-03
TSC10000426,BB10003408,Wd,368.92,Crypto,,"Aug 04, 2024 06:16"
TSC10000427,BB10004346,withdraw,4100.81,Bank Transfer,Failed,01-01-2025 06:25 PM
TSC10000428,BB10001998,Deposit,1536.78,Credit Card,SUCCESS,"09 May 2024, 04:10"
TSC10000429,BB10003072,Wd,2172.34,Bank Transfer,,05/02/2025 10:20
TSC10000430,BB10000787,Withdrawal,3843.92,Bank Transfer,Pending,"12 February 2025, 09:36"
TSC10000431,BB10003476,Deposit,4126.62,mpesa,Completed,"15 June 2024, 01:53"
TSC10000432,BB10002718,Deposit,176.77,Cash,SUCCESS,09/10/2024 10:18
TSC10000433,BB10003696,,1513.66,mpesa,SUCCESS,2024-07-10 09:21:03
TSC10000434,BB10004798,Deposit,270.21,Credit Card,,"Apr 22, 2025 00:52"
TSC10000435,BB10003586,withdraw,3269.69,,Pending,12/11/2024 07:51
TSC10000436,BB10004471,deposit,634.79,Mobile Money,Completed,2024-05-25
TSC10000437,BB10000343,Deposit,1909.82,Credit Card,,"06 August 2024, 03:58"
TSC10000438,BB10003381,,626.52,PayPal,processing,"Mar 12, 2025 23:53"
TSC10000439,BB10004648,Deposit,4655.09,,Completed,"Oct 20, 2024 20:48"
TSC10000440,BB10001618,,4752.85,Mobile Money,,23/02/2025 20:35
TSC10000441,BB10001586,deposit,1574.56,Cash,Pending,2025-01-05
TSC10000442,BB10003509,Withdrawal,0.0,Crypto,,"02 May 2025, 23:11"
TSC10000443,BB10002945,Withdrawal,1590.97,,Failed,"Dec 10, 2024 15:09"
TSC10000444,BB10004970,Deposit,4279.44,PayPal,Pending,"Apr 19, 2025 03:23"
TSC10000445,BB10000618,Deposit,3121.3,mpesa,Pending,2025-03-28 17:35:46
TSC10000446,BB10004422,withdraw,658.03,mpesa,processing,2024-12-16
TSC10000447,BB10003807,Wd,1923.6,Bank Transfer,processing,2025-01-24
TSC10000448,BB10001150,withdraw,2788.42,PayPal,cancelled,"Nov 07, 2024 12:20"
TSC10000449,BB10001899,Deposit,1093.5,Crypto,processing,"Mar 06, 2025 12:08"
TSC10000450,BB10000381,Deposit,1552.76,Cash,Failed,2024-11-23
TSC10000451,BB10003101,deposit,4480.96,Credit Card,cancelled,30/03/2025 20:16
TSC10000452,BB10002827,withdraw,4424.58,Bank Transfer,Pending,02-02-2025 06:16 PM
TSC10000453,BB10002301,Withdrawal,702.52,Credit Card,cancelled,"Oct 27, 2024 12:27"
TSC10000454,BB10003923,withdraw,722.36,mpesa,Completed,09/08/2024 19:34
TSC10000455,BB10004200,Deposit,649.01,PayPal,Pending,2024-08-05
TSC10000456,BB10004618,,0.0,Cash,Pending,12-26-2024 01:09 AM
TSC10000457,BB10003946,Withdrawal,1994.91,PayPal,processing,10/02/2025 20:30
TSC10000458,BB10001374,,4603.99,Credit Card,cancelled,13/11/2024 13:09
TSC10000459,BB10004132,,662.76,Credit Card,SUCCESS,2024-12-22
TSC10000460,BB10004124,Deposit,3262.9,Bank Transfer,processing,"15 August 2024, 10:37"
TSC10000461,BB10003035,Deposit,2087.68,,cancelled,"Jun 04, 2024 10:46"
TSC10000462,BB10004720,Deposit,1198.04,Crypto,Completed,"Aug 19, 2024 12:11"
TSC10000463,BB10002112,,0.0,Bank Transfer,Completed,2024-08-14
TSC10000464,BB10002588,withdraw,689.37,Cash,SUCCESS,08-31-2024 10:04 PM
TSC10000465,BB10003256,Withdrawal,3897.32,,SUCCESS,2024-11-20
TSC10000466,BB10004733,deposit,1930.46,PayPal,,2024-06-26 16:31:27
TSC10000467,BB10001326,Deposit,1942.86,Mobile Money,SUCCESS,"30 July 2024, 14:45"
TSC10000468,BB10003188,,0.0,Credit Card,cancelled,2025-01-15
TSC10000469,BB10001817,deposit,92.55,mpesa,cancelled,2025-01-20
TSC10000470,BB10004895,Deposit,4083.17,,Pending,"30 May 2024, 14:35"
TSC10000471,BB10001596,Deposit,2503.79,Crypto,,2024-10-03 00:29:19
TSC10000472,BB10001290,Deposit,3876.33,Mobile Money,cancelled,2024-11-21
TSC10000473,BB10000563,Deposit,3603.31,Mobile Money,processing,"Oct 06, 2024 00:08"
TSC10000474,BB10003726,withdraw,1231.65,mpesa,SUCCESS,2024-07-21 16:37:52
TSC10000475,BB10000959,Wd,4368.18,Cash,cancelled,2024-10-07
TSC10000476,BB10002783,withdraw,4472.27,Bank Transfer,Failed,2025-04-02 15:10:02
TSC10000477,BB10001806,,3980.82,mpesa,SUCCESS,2024-12-06
TSC10000478,BB10002034,deposit,3335.86,Mobile Money,Pending,01-16-2025 04:21 AM
TSC10000479,BB10004700,deposit,3705.4,Crypto,Pending,16/03/2025 01:28
TSC10000480,BB10001694,Withdrawal,1173.45,Mobile Money,Completed,2025-02-10 18:35:19
TSC10000481,BB10004036,Wd,0.0,Bank Transfer,Failed,2024-09-23
TSC10000482,BB10004707,deposit,4920.41,Cash,processing,2024-05-09
TSC10000483,BB10003467,withdraw,66.07,Mobile Money,,12/09/2024 15:00
TSC10000484,BB10004246,withdraw,-57.07,Crypto,Completed,"Feb 06, 2025 08:21"
TSC10000485,BB10001534,Wd,1273.98,Mobile Money,cancelled,03-14-2025 08:41 PM
TSC10000486,BB10003050,deposit,1326.11,PayPal,SUCCESS,"20 April 2025, 09:06"
TSC10000487,BB10002212,Withdrawal,4267.17,Crypto,,07/10/2024 04:36
TSC10000488,BB10003454,withdraw,4455.68,Mobile Money,Failed,"Feb 04, 2025 04:06"
TSC10000489,BB10003264,Deposit,206.19,Cash,,2024-11-22 14:50:07
TSC10000490,BB10002958,deposit,4652.41,Cash,cancelled,2024-12-13 11:32:16
TSC10000491,BB10004961,Withdrawal,3214.31,PayPal,Failed,"Jul 26, 2024 16:45"
TSC10000492,BB10003662,Deposit,1361.27,PayPal,,"Jul 26, 2024 06:58"
TSC10000493,BB10003316,Deposit,1652.49,Mobile Money,Failed,"13 October 2024, 08:00"
TSC10000494,BB10002223,withdraw,4687.73,,Pending,2024-05-17 17:59:42
TSC10000495,BB10002062,,308.33,PayPal,Completed,2024-09-06 22:00:05
TSC10000496,BB10000441,Deposit,2572.31,Credit Card,SUCCESS,10/01/2025 04:45
TSC10000497,BB10003194,deposit,3661.73,,Pending,2024-10-01
TSC10000498,BB10002924,deposit,2282.69,Cash,Pending,"06 July 2024, 10:18"
TSC10000499,BB10003741,,4374.2,mpesa,,2024-10-24
TSC10000500,BB10004421,Withdrawal,2153.49,Mobile Money,Pending,"Jun 22, 2024 18:19"
TSC10000501,BB10001117,,2629.0,,cancelled,"Dec 20, 2024 10:07"
TSC10000502,BB10002400,Wd,-63.19,Mobile Money,SUCCESS,05-16-2024 11:57 PM
TSC10000503,BB10003193,withdraw,303.97,Crypto,processing,2024-09-28
TSC10000504,BB10002333,,4024.92,mpesa,Completed,29/11/2024 06:53
TSC10000505,BB10003731,Wd,3472.41,,Completed,17/05/2024 01:08
TSC10000506,BB10001524,Deposit,537.7,,Pending,2024-12-27 21:45:34
TSC10000507,BB10002801,withdraw,3977.26,Mobile Money,processing,2024-06-25 17:04:46
TSC10000508,BB10001197,Deposit,1901.35,,processing,"Oct 22, 2024 18:42"
TSC10000509,BB10001000,,3833.25,,Completed,25/05/2024 12:21
TSC10000510,BB10004270,,2311.41,Cash,Pending,"22 September 2024, 14:42"
TSC10000511,BB10004503,Wd,2354.27,Cash,Completed,"23 July 2024, 10:56"
TSC10000512,BB10003557,,0.0,Cash,cancelled,03/09/2024 12:37
TSC10000513,BB10003894,,1794.13,Credit Card,cancelled,2025-02-09 04:19:38
TSC10000514,BB10000492,Deposit,684.98,Credit Card,Pending,"Sep 22, 2024 14:53"
TSC10000515,BB10002846,withdraw,8.9,mpesa,Pending,"Feb 05, 2025 19:30"
TSC10000516,BB10003585,Wd,3454.89,Crypto,SUCCESS,"Mar 07, 2025 00:01"
TSC10000517,BB10004905,Wd,2608.8,,,2024-08-07
TSC10000518,BB10004145,withdraw,4402.96,Mobile Money,Pending,"Jun 06, 2024 01:32"
TSC10000519,BB10004416,withdraw,3384.44,PayPal,Failed,05-14-2024 05:28 AM
TSC10000520,BB10004287,,4159.49,PayPal,Completed,20/11/2024 03:59
TSC10000521,BB10000261,Wd,1881.85,,,2025-05-07
TSC10000522,BB10004964,,4644.08,Crypto,processing,2024-09-11 23:14:20
TSC10000523,BB10002957,Wd,4441.2,Mobile Money,Completed,2024-12-30
TSC10000524,BB10000577,deposit,1001.09,Credit Card,Pending,2025-02-16
TSC10000525,BB10002038,Wd,812.38,mpesa,processing,"31 December 2024, 04:41"
TSC10000526,BB10003499,Deposit,820.02,mpesa,,06/02/2025 14:59
TSC10000527,BB10002887,deposit,4983.94,Mobile Money,,04-18-2025 11:38 PM
TSC10000528,BB10001972,Wd,1812.82,Cash,,07-18-2024 11:07 PM
TSC10000529,BB10000284,deposit,2539.81,,Pending,14/05/2024 14:13
TSC10000530,BB10002261,Wd,2810.41,PayPal,cancelled,"Jul 01, 2024 19:19"
TSC10000531,BB10004770,Withdrawal,4036.48,Credit Card,SUCCESS,22/06/2024 05:59
TSC10000532,BB10003953,Withdrawal,4485.02,Credit Card,Failed,2025-01-06 15:53:10
TSC10000533,BB10000643,Deposit,1605.39,mpesa,processing,2024-11-29 03:11:33
TSC10000534,BB10004935,Deposit,3124.19,Bank Transfer,Completed,"Jul 25, 2024 18:11"
TSC10000535,BB10004116,,157.65,mpesa,processing,2025-01-17
TSC10000536,BB10003539,deposit,654.86,Mobile Money,SUCCESS,"11 February 2025, 06:00"
TSC10000537,BB10000697,withdraw,3846.51,PayPal,cancelled,2024-07-07
TSC10000538,BB10004681,Withdrawal,4985.1,Crypto,Failed,12-14-2024 10:33 PM
TSC10000539,BB10000734,Deposit,2060.06,Mobile Money,Failed,2025-02-04
TSC10000540,BB10001387,deposit,4949.81,,cancelled,2024-06-17 23:32:17
TSC10000541,BB10003063,Withdrawal,4249.1,Credit Card,Pending,2025-03-02
TSC10000542,BB10002357,Deposit,4001.83,Cash,Completed,"Apr 24, 2025 12:04"
TSC10000543,BB10001670,Wd,1219.16,,Pending,"15 June 2024, 15:08"
TSC10000544,BB10004776,,1202.83,Bank Transfer,processing,"16 May 2024, 12:39"
TSC10000545,BB10000069,Deposit,1283.68,Mobile Money,Completed,"Aug 29, 2024 02:06"
TSC10000546,BB10001894,withdraw,3519.41,Mobile Money,SUCCESS,2025-01-09
TSC10000547,BB10003752,Wd,9.59,Crypto,Failed,"Apr 22, 2025 02:41"
TSC10000548,BB10000151,deposit,1712.43,Cash,SUCCESS,"Sep 29, 2024 00:32"
TSC10000549,BB10003172,Deposit,4740.49,Crypto,cancelled,"23 January 2025, 07:13"
TSC10000550,BB10004266,,3090.18,Crypto,SUCCESS,03/06/2024 21:44
TSC10000551,BB10004960,deposit,572.04,PayPal,,14/01/2025 09:19
TSC10000552,BB10004292,Withdrawal,4535.91,PayPal,SUCCESS,22/12/2024 05:49
TSC10000553,BB10000970,Withdrawal,4386.15,Bank Transfer,cancelled,06-13-2024 08:48 AM
TSC10000554,BB10002243,Withdrawal,444.53,PayPal,SUCCESS,2025-02-13
TSC10000555,BB10001892,Wd,3405.63,Mobile Money,processing,03-13-2025 05:02 PM
TSC10000556,BB10003841,,838.28,mpesa,Pending,12/12/2024 10:38
TSC10000557,BB10000123,deposit,1035.03,Crypto,Completed,20/06/2024 08:42
TSC10000558,BB10004014,,2233.48,Crypto,processing,2025-05-01 11:42:50
TSC10000559,BB10002564,withdraw,3686.59,Bank Transfer,cancelled,02-16-2025 11:57 PM
TSC10000560,BB10002013,Wd,4917.54,Bank Transfer,SUCCESS,"10 September 2024, 23:04"
TSC10000561,BB10003601,withdraw,3845.75,Cash,cancelled,"Oct 10, 2024 14:37"
TSC10000562,BB10004236,Withdrawal,3195.12,Credit Card,Completed,19/09/2024 11:54
TSC10000563,BB10004477,Withdrawal,1549.65,Bank Transfer,SUCCESS,"07 November 2024, 22:42"
TSC10000564,BB10000739,deposit,3207.74,PayPal,Completed,2024-09-08 18:43:16
TSC10000565,BB10002974,Deposit,1858.85,PayPal,cancelled,2025-03-13 10:44:47
TSC10000566,BB10004633,,726.83,PayPal,,2025-03-03 11:55:33
TSC10000567,BB10003656,deposit,499.53,PayPal,Completed,2024-06-14
TSC10000568,BB10004077,withdraw,-70.67,,SUCCESS,"23 April 2025, 01:36"
TSC10000569,BB10000651,Wd,1148.04,Cash,SUCCESS,25/12/2024 06:57
TSC10000570,BB10002860,Deposit,65.4,Cash,Completed,2025-03-05 19:49:11
TSC10000571,BB10001322,,3270.72,PayPal,,2025-01-20
TSC10000572,BB10002452,deposit,1832.59,Credit Card,processing,2024-10-13
TSC10000573,BB10001000,,1578.96,mpesa,,30/01/2025 03:50
TSC10000574,BB10004334,Deposit,3412.14,Cash,processing,"Apr 24, 2025 18:40"
TSC10000575,BB10002899,Withdrawal,2431.62,,Pending,2024-08-13
TSC10000576,BB10001586,Deposit,2270.92,Credit Card,Pending,2025-02-26
TSC10000577,BB10002735,deposit,3151.27,Bank Transfer,,"Nov 19, 2024 17:03"
TSC10000578,BB10002460,Wd,3811.87,Credit Card,Failed,10-30-2024 05:47 PM
TSC10000579,BB10000239,Withdrawal,4152.51,,processing,2024-10-13 05:42:43
TSC10000580,BB10003774,Wd,2258.6,mpesa,Completed,2025-01-29
TSC10000581,BB10002585,Wd,962.14,Mobile Money,processing,"Aug 13, 2024 04:15"
TSC10000582,BB10000256,deposit,3095.21,PayPal,cancelled,14/03/2025 05:29
TSC10000583,BB10002526,,3520.18,Cash,cancelled,06/03/2025 13:33
TSC10000584,BB10002480,Withdrawal,792.57,Mobile Money,processing,07/06/2024 19:14
TSC10000585,BB10000205,withdraw,685.8,Mobile Money,,2025-03-25
TSC10000586,BB10000805,Wd,576.86,Bank Transfer,,2024-08-04
TSC10000587,BB10000361,,4346.56,Mobile Money,Completed,2024-10-23 21:05:36
TSC10000588,BB10002560,Deposit,1491.93,Crypto,Pending,"Dec 16, 2024 01:35"
TSC10000589,BB10003614,,661.54,Cash,SUCCESS,2024-09-22
TSC10000590,BB10002870,Wd,621.94,Cash,Pending,2024-05-17 15:08:52
TSC10000591,BB10004429,withdraw,47.86,Bank Transfer,Completed,2025-03-13 22:49:08
TSC10000592,BB10004884,Wd,3419.64,,Failed,"Jul 12, 2024 13:32"
TSC10000593,BB10004371,Deposit,3754.29,,Completed,"23 July 2024, 14:57"
TSC10000594,BB10003813,withdraw,1041.35,Cash,cancelled,22/02/2025 13:10
TSC10000595,BB10002661,withdraw,233.36,Credit Card,cancelled,08/09/2024 10:53
TSC10000596,BB10004708,Withdrawal,1969.0,Credit Card,,2025-03-24 16:14:39
TSC10000597,BB10003284,Wd,3066.46,PayPal,cancelled,2025-01-18 05:58:44
TSC10000598,BB10004842,withdraw,2120.3,Mobile Money,Pending,16/08/2024 01:16
TSC10000599,BB10004704,withdraw,2939.99,Mobile Money,processing,05-10-2024 08:33 PM
TSC10000600,BB10000571,Wd,4051.74,mpesa,,"18 April 2025, 10:03"
TSC10000601,BB10001139,Wd,3144.28,Bank Transfer,,07/06/2024 10:01
TSC10000602,BB10004735,withdraw,3375.74,Mobile Money,processing,"25 January 2025, 03:34"
TSC10000603,BB10003562,,1655.75,Credit Card,SUCCESS,2024-11-01
TSC10000604,BB10002410,Deposit,2699.31,,SUCCESS,"Feb 08, 2025 01:27"
TSC10000605,BB10000256,Withdrawal,2909.84,Mobile Money,cancelled,01-14-2025 09:17 AM
TSC10000606,BB10001421,withdraw,2732.65,Mobile Money,Pending,"Dec 29, 2024 01:24"
TSC10000607,BB10001101,Deposit,-19.89,,Pending,2024-11-02 09:59:33
TSC10000608,BB10003736,,2071.09,PayPal,cancelled,2025-02-20
TSC10000609,BB10001850,Withdrawal,-62.11,,Pending,"10 June 2024, 03:15"
TSC10000610,BB10004475,Wd,4888.99,,Completed,2024-07-27
TSC10000611,BB10001164,,4916.25,Cash,Completed,2025-01-14
TSC10000612,BB10003871,,4798.1,Credit Card,SUCCESS,2024-08-26
TSC10000613,BB10002815,Wd,2291.23,,Failed,12-05-2024 01:20 PM
TSC10000614,BB10002414,deposit,3444.76,Cash,SUCCESS,"Oct 27, 2024 00:03"
TSC10000615,BB10001386,Wd,4950.86,Bank Transfer,Completed,17/11/2024 01:30
TSC10000616,BB10002277,deposit,1332.96,,Completed,2024-10-09
TSC10000617,BB10001239,,4019.99,Cash,Pending,02-03-2025 02:15 PM
TSC10000618,BB10000272,deposit,4833.46,PayPal,processing,09-04-2024 11:12 PM
TSC10000619,BB10003606,,975.37,Mobile Money,Failed,2025-01-18 20:37:41
TSC10000620,BB10003902,deposit,4736.08,Crypto,,08-14-2024 02:21 AM
TSC10000621,BB10003562,Deposit,3966.28,mpesa,SUCCESS,"06 August 2024, 23:18"
TSC10000622,BB10004353,,4205.62,Cash,Failed,2024-06-20 05:12:39
TSC10000623,BB10003778,,3645.0,Crypto,,"16 July 2024, 11:43"
TSC10000624,BB10000087,,0.0,,Completed,2024-06-19
TSC10000625,BB10001798,,884.71,Bank Transfer,Completed,2024-11-18
TSC10000626,BB10004911,,4784.76,Credit Card,Pending,02-09-2025 12:44 PM
TSC10000627,BB10004638,Withdrawal,3447.83,Cash,,2024-07-13 18:32:58
TSC10000628,BB10002265,withdraw,3304.65,Mobile Money,processing,2024-07-25 04:20:46
